,MaterialKey,Total
6658,70010644,0.0
6659,70010647,1.0
6660,70010653,0.0
6661,70010655,0.0
6662,70010661,0.0
6663,70010664,0.0
6664,70010666,0.0
6665,70010670,0.0
6666,70010680,0.0
6667,70010681,0.0
6668,70010682,0.0
6669,70010685,0.0
6670,70010687,0.0
6671,70010693,0.0
6672,70010695,0.0
6673,70010696,0.0
6674,70010697,0.0
6675,70010711,520.0
6676,70010712,1.0
6677,70010714,0.0
6678,70010720,0.0
6679,70010722,0.0
6680,70010724,0.0
6681,70010740,0.0
6682,70010743,0.0
6683,70010746,0.0
6684,70010747,0.0
6685,70010750,0.0
6686,70010751,0.0
6687,70010753,2000.0
6688,70010757,0.0
6689,70010761,0.0
6690,70010762,0.0
6691,70010774,0.0
6692,70010786,0.0
6693,70010788,336.0
6694,70010795,0.0
6695,70010796,0.0
6696,70010797,0.0
6697,70010798,360.0
6698,70010801,0.0
6699,70010803,0.0
6700,70010804,0.0
6701,70010807,0.0
6702,70010812,0.0
6703,70010825,0.0
6704,70010826,0.0
6705,70010828,9.0
6706,70010836,0.0
6707,70010837,0.0
6708,70010838,0.0
6709,70010839,0.0
6710,70010844,0.0
6711,70010845,0.0
6712,70010846,0.0
6713,70010849,0.0
6714,70010850,0.0
6715,70010853,0.0
6716,70010855,0.0
6717,70010857,0.0
6718,70010859,0.0
6719,70010860,0.0
6720,70010862,0.0
6721,70010863,0.0
6722,70010864,0.0
6723,70010871,0.0
6724,70010875,0.0
6725,70010877,0.0
6726,70010878,0.0
6727,70010879,0.0
6728,70010882,0.0
6729,70010883,0.0
6730,70010884,0.0
6731,70010885,0.0
6732,70010886,0.0
6733,70010890,0.0
6734,70010891,0.0
6735,70010893,0.0
6736,70010894,0.0
6737,70010896,0.0
6738,70010903,0.0
6739,70010904,0.0
6740,70010908,0.0
6741,70010911,255.0
6742,70010912,0.0
6743,70010913,0.0
6744,70010914,0.0
6745,70010915,2700.0
6746,70010917,0.0
6747,70010921,0.0
6748,70010923,0.0
6749,70010927,0.0
6750,70010934,0.0
6751,70010939,0.0
6752,70010941,0.0
6753,70010945,0.0
6754,70010951,0.0
6755,70010953,7.0
6756,70010954,0.0
6757,70010956,0.0
6758,70010957,0.0
6759,70010959,10.0
6760,70010960,0.0
6761,70010962,0.0
6762,70010963,0.0
6763,70010965,0.0
6764,70010969,0.0
6765,70010970,0.0
6766,70010971,0.0
6767,70010972,0.0
6768,70010976,15.0
6769,70010982,0.0
6770,70010985,0.0
6771,70010986,0.0
6772,70010987,0.0
6773,70010988,0.0
6774,70010989,0.0
6775,70010996,0.0
6776,70011002,0.0
6777,70011003,0.0
6778,70011004,0.0
6779,70011005,0.0
6780,70011006,0.0
6781,70011007,0.0
6782,70011008,0.0
6783,70011010,0.0
6784,70011011,180.0
6785,70011012,0.0
6786,70011014,0.0
6787,70011015,0.0
6788,70011018,0.0
6789,70011020,0.0
6790,70011021,0.0
6791,70011022,0.0
6792,70011026,0.0
6793,70011027,0.0
6794,70011034,0.0
6795,70011035,0.0
6796,70011041,0.0
6797,70011050,0.0
6798,70011052,0.0
6799,70011054,0.0
6800,70011055,0.0
6801,70011056,0.0
6802,70011060,0.0
6803,70011061,0.0
6804,70011062,0.0
6805,70011063,0.0
6806,70011065,0.0
6807,70011070,0.0
6808,70011079,0.0
6809,70011080,0.0
6810,70011084,0.0
6811,70011089,0.0
6812,70011090,0.0
6813,70011091,0.0
6814,70011092,0.0
6815,70011093,680.0
6816,70011094,0.0
6817,70011096,0.0
6818,70011098,0.0
6819,70011104,0.0
6820,70011111,0.0
6821,70011122,0.0
6822,70011124,0.0
6823,70011129,8.0
6824,70011130,196.0
6825,70011137,0.0
6826,70011141,10.0
6827,70011142,0.0
6828,70011146,0.0
6829,70011151,0.0
6830,70011152,0.0
6831,70011154,40.0
6832,70011157,0.0
6833,70011167,0.0
6834,70011169,0.0
6835,70011187,0.0
6836,70011188,0.0
6837,70011191,700.0
6838,70011195,0.0
6839,70011200,0.0
6840,70011217,0.0
6841,70011222,0.0
6842,70011223,0.0
6843,70011227,0.0
6844,70011229,0.0
6845,70011235,0.0
6846,70011237,0.0
6847,70011241,47.0
6848,70011243,0.0
6849,70011246,0.0
6850,70011249,0.0
6851,70011250,0.0
6852,70011251,0.0
6853,70011261,0.0
6854,70011263,0.0
6855,70011264,14.0
6856,70011265,0.0
6857,70011266,0.0
6858,70011267,0.0
6859,70011271,0.0
6860,70011277,0.0
6861,70011279,0.0
6862,70011285,0.0
6863,70011287,0.0
6864,70011290,0.0
6865,70011292,0.0
6866,70011293,0.0
6867,70011294,0.0
6868,70011298,0.0
6869,70011299,0.0
6870,70011302,0.0
6871,70011304,0.0
6872,70011305,19404.0
6873,70011313,0.0
6874,70011314,0.0
6875,70011318,0.0
6876,70011325,0.0
6877,70011327,0.0
6878,70011328,0.0
6879,70011329,0.0
6880,70011330,0.0
6881,70011331,0.0
6882,70011333,0.0
6883,70011335,0.0
6884,70011336,0.0
6885,70011337,0.0
6886,70011338,0.0
6887,70011339,0.0
6888,70011341,0.0
6889,70011344,0.0
6890,70011345,0.0
6891,70011347,0.0
6892,70011350,0.0
6893,70011351,0.0
6894,70011353,0.0
6895,70011354,0.0
6896,70011355,0.0
6897,70011356,0.0
6898,70011357,0.0
6899,70011358,0.0
6900,70011360,0.0
6901,70011361,0.0
6902,70011362,0.0
6903,70011363,0.0
6904,70011364,0.0
6905,70011373,0.0
6906,70011376,0.0
6907,70011377,0.0
6908,70011378,0.0
6909,70011379,0.0
6910,70011381,0.0
6911,70011382,0.0
6912,70011383,0.0
6913,70011385,0.0
6914,70011386,0.0
6915,70011388,0.0
6916,70011389,0.0
6917,70011390,0.0
6918,70011392,0.0
6919,70011393,0.0
6920,70011394,0.0
6921,70011410,0.0
6922,70011414,0.0
6923,70011415,0.0
6924,70011417,0.0
6925,70011423,0.0
6926,70011426,0.0
6927,70011427,0.0
6928,70011429,0.0
6929,70011433,0.0
6930,70011434,0.0
6931,70011435,60.0
6932,70011437,0.0
6933,70011438,0.0
6934,70011439,0.0
6935,70011440,0.0
6936,70011441,0.0
6937,70011446,0.0
6938,70011448,0.0
6939,70011449,0.0
6940,70011450,0.0
6941,70011454,19.0
6942,70011456,0.0
6943,70011459,0.0
6944,70011460,0.0
6945,70011461,0.0
6946,70011465,0.0
6947,70011471,0.0
6948,70011476,0.0
6949,70011478,0.0
6950,70011480,0.0
6951,70011481,0.0
6952,70011482,0.0
6953,70011483,30.0
6954,70011484,0.0
6955,70011485,0.0
6956,70011488,0.0
6957,70011497,3600.0
6958,70011498,0.0
6959,70011499,0.0
6960,70011500,0.0
6961,70011503,0.0
6962,70011504,0.0
6963,70011505,0.0
6964,70011511,0.0
6965,70011515,0.0
6966,70011516,0.0
6967,70011518,220.0
6968,70011519,0.0
6969,70011520,0.0
6970,70011521,0.0
6971,70011522,0.0
6972,70011526,0.0
6973,70011528,0.0
6974,70011530,0.0
6975,70011532,0.0
6976,70011533,0.0
6977,70011535,0.0
6978,70011538,0.0
6979,70011540,38.0
6980,70011541,0.0
6981,70011544,120.0
6982,70011545,0.0
6983,70011548,0.0
6984,70011549,150.0
6985,70011550,0.0
6986,70011551,30.0
6987,70011552,0.0
6988,70011554,0.0
6989,70011556,0.0
6990,70011560,863.0
6991,70011567,0.0
6992,70011568,0.0
6993,70011569,0.0
6994,70011570,0.0
6995,70011571,0.0
6996,70011572,0.0
6997,70011573,16.0
6998,70011574,4.0
6999,70011575,0.0
7000,70011578,0.0
7001,70011579,0.0
7002,70011582,2016.0
7003,70011583,0.0
7004,70011584,0.0
7005,70011585,20.0
7006,70011589,0.0
7007,70011591,0.0
7008,70011594,49.0
7009,70011596,0.0
7010,70011600,0.0
7011,70011608,0.0
7012,70011621,0.0
7013,70011622,0.0
7014,70011623,0.0
7015,70011626,0.0
7016,70011628,0.0
7017,70011632,0.0
7018,70011634,885.0
7019,70011636,0.0
7020,70011639,0.0
7021,70011640,0.0
7022,70011641,0.0
7023,70011649,0.0
7024,70011651,0.0
7025,70011665,0.0
7026,70011668,0.0
7027,70011670,0.0
7028,70011673,0.0
7029,70011676,0.0
7030,70011677,0.0
7031,70011678,0.0
7032,70011679,0.0
7033,70011682,56.0
7034,70011684,0.0
7035,70011686,0.0
7036,70011690,0.0
7037,70011694,171.0
7038,70011695,0.0
7039,70011698,0.0
7040,70011701,0.0
7041,70011705,0.0
7042,70011716,0.0
7043,70011719,0.0
7044,70011720,0.0
7045,70011722,0.0
7046,70011723,0.0
7047,70011725,0.0
7048,70011729,0.0
7049,70011730,0.0
7050,70011731,0.0
7051,70011732,0.0
7052,70011734,0.0
7053,70011735,0.0
7054,70011736,0.0
7055,70011737,0.0
7056,70011738,0.0
7057,70011741,150.0
7058,70011743,35.0
7059,70011744,0.0
7060,70011748,0.0
7061,70011749,228.0
7062,70011751,0.0
7063,70011752,0.0
7064,70011755,0.0
7065,70011772,0.0
7066,70011773,0.0
7067,70011774,0.0
7068,70011776,0.0
7069,70011777,0.0
7070,70011778,0.0
7071,70011781,0.0
7072,70011782,0.0
7073,70011783,0.0
7074,70011784,0.0
7075,70011787,0.0
7076,70011789,0.0
7077,70011790,0.0
7078,70011793,0.0
7079,70011794,0.0
7080,70011795,0.0
7081,70011796,0.0
7082,70011797,0.0
7083,70011798,0.0
7084,70011799,0.0
7085,70011802,0.0
7086,70011804,0.0
7087,70011805,0.0
7088,70011808,0.0
7089,70011815,0.0
7090,70011816,0.0
7091,70011828,0.0
7092,70011829,0.0
7093,70011830,0.0
7094,70011831,0.0
7095,70011833,2560.0
7096,70011834,0.0
7097,70011835,0.0
7098,70011842,6.0
7099,70011843,0.0
7100,70011848,0.0
7101,70011850,0.0
7102,70011852,0.0
7103,70011853,0.0
7104,70011858,0.0
7105,70011861,0.0
7106,70011864,0.0
7107,70011865,0.0
7108,70011866,0.0
7109,70011867,0.0
7110,70011880,0.0
7111,70011883,6.0
7112,70011884,0.0
7113,70011885,62.0
7114,70011887,0.0
7115,70011888,0.0
7116,70011889,0.0
7117,70011890,0.0
7118,70011891,0.0
7119,70011892,60.0
7120,70011893,0.0
7121,70011894,0.0
7122,70011895,125.0
7123,70011897,250.0
7124,70011898,773.0
7125,70011900,0.0
7126,70011903,0.0
7127,70011908,105.0
7128,70011919,0.0
7129,70011920,2.0
7130,70011922,1.0
7131,70011924,0.0
7132,70011925,2.0
7133,70011926,0.0
7134,70011930,1.0
7135,70011932,0.0
7136,70011937,31.0
7137,70011941,2.0
7138,70011942,18.0
7139,70011944,1.0
7140,70011945,0.0
7141,70011946,1.0
7142,70011947,0.0
7143,70011948,0.0
7144,70011955,0.0
7145,70011962,0.0
7146,70011965,0.0
7147,70011973,4.0
7148,70011975,0.0
7149,70011977,10.0
7150,70011978,7.0
7151,70011980,24.0
7152,70011984,0.0
7153,70011985,0.0
7154,70011991,0.0
7155,70011994,0.0
7156,70011995,0.0
7157,70011997,1.0
7158,70012001,1.0
7159,70012002,0.0
7160,70012003,0.0
7161,70012004,25.0
7162,70012005,0.0
7163,70012006,0.0
7164,70012012,15.0
7165,70012013,6.0
7166,70012014,0.0
7167,70012015,4.0
7168,70012016,0.0
7169,70012020,0.0
7170,70012023,0.0
7171,70012025,0.0
7172,70012026,0.0
7173,70012027,1.0
7174,70012028,0.0
7175,70012030,2.0
7176,70012032,8.0
7177,70012033,0.0
7178,70012034,0.0
7179,70012038,0.0
7180,70012039,0.0
7181,70012040,39.0
7182,70012042,0.0
7183,70012044,4.0
7184,70012045,2.0
7185,70012046,12.0
7186,70012048,12.0
7187,70012050,3.0
7188,70012058,5.0
7189,70012060,2.0
7190,70012061,0.0
7191,70012062,0.0
7192,70012065,4.0
7193,70012067,16.0
7194,70012074,3.0
7195,70012075,0.0
7196,70012077,0.0
7197,70012078,0.0
7198,70012080,0.0
7199,70012081,32.0
7200,70012086,0.0
7201,70012088,1.0
7202,70012089,0.0
7203,70012093,0.0
7204,70012094,212880.0
7205,70012096,0.0
7206,70012098,0.0
7207,70012099,0.0
7208,70012100,0.0
7209,70012103,0.0
7210,70012104,0.0
7211,70012106,0.0
7212,70012107,12.0
7213,70012109,296.0
7214,70012110,0.0
7215,70012111,0.0
7216,70012113,0.0
7217,70012114,0.0
7218,70012115,0.0
7219,70012116,0.0
7220,70012117,0.0
7221,70012131,0.0
7222,70012132,0.0
7223,70012133,0.0
7224,70012134,76.0
7225,70012135,76.0
7226,70012136,0.0
7227,70012137,0.0
7228,70012138,0.0
7229,70012140,0.0
7230,70012141,0.0
7231,70012142,0.0
7232,70012143,0.0
7233,70012144,37.0
7234,70012145,109.0
7235,70012146,169.0
7236,70012147,0.0
7237,70013417,9.0
7238,70013418,0.0
7239,70013419,0.0
7240,70013420,0.0
7241,70013422,0.0
7242,70013423,344.0
7243,70013425,0.0
7244,70013426,20.0
7245,70013427,0.0
7246,70013436,45.0
7247,70013437,12.0
7248,70013438,7.0
7249,70013439,0.0
7250,70013440,3.0
7251,70013441,0.0
7252,70013444,0.0
7253,70013448,0.0
7254,70013449,0.0
7255,70013450,30.0
7256,70013455,0.0
7257,70013464,0.0
7258,70013466,0.0
7259,70013467,0.0
7260,70013468,0.0
7261,70013469,0.0
7262,70013470,0.0
7263,70013472,0.0
7264,70013473,0.0
7265,70013474,0.0
7266,70013480,0.0
7267,70013481,0.0
7268,70013482,0.0
7269,70013483,0.0
7270,70013493,0.0
7271,70013499,0.0
7272,70013500,0.0
7273,70013505,0.0
7274,70013508,0.0
7275,70013509,0.0
7276,70013514,0.0
7277,70013515,0.0
7278,70013518,0.0
7279,70013520,0.0
7280,70013522,5.0
7281,70013523,0.0
7282,70013529,0.0
7283,70013532,0.0
7284,70013537,0.0
7285,70013538,0.0
7286,70013540,0.0
7287,70013542,0.0
7288,70013544,0.0
7289,70013545,0.0
7290,70013546,0.0
7291,70013547,0.0
7292,70013548,0.0
7293,70013550,0.0
7294,70013556,0.0
7295,70013558,0.0
7296,70013560,0.0
7297,70013573,0.0
7298,70013588,1.0
7299,70013596,0.0
7300,70013600,2093.0
7301,70013602,0.0
7302,70013603,0.0
7303,70013604,0.0
7304,70013606,0.0
7305,70013614,0.0
7306,70013615,265.0
7307,70013619,69.0
7308,70013620,0.0
7309,70013621,11266.0
7310,70013623,0.0
7311,70013627,0.0
7312,70013631,4.0
7313,70013632,1.0
7314,70013633,4.0
7315,70013634,8.0
7316,70013635,0.0
7317,70013636,1.0
7318,70013637,3.0
7319,70013640,17.0
7320,70013641,7.0
7321,70013642,0.0
7322,70013645,0.0
7323,70013648,3.0
7324,70013649,4.0
7325,70013650,0.0
7326,70013652,5.0
7327,70013653,0.0
7328,70013654,0.0
7329,70013655,2.0
7330,70013656,3.0
7331,70013658,0.0
7332,70013661,3.0
7333,70013663,2.0
7334,70013666,1.0
7335,70013667,1.0
7336,70013670,0.0
7337,70013671,24.0
7338,70013672,8.0
7339,70013674,315.0
7340,70013680,0.0
7341,70013681,0.0
7342,70013682,0.0
7343,70013683,0.0
7344,70013691,0.0
7345,70013692,0.0
7346,70013699,0.0
7347,70013704,0.0
7348,70013705,0.0
7349,70013706,0.0
7350,70013707,0.0
7351,70013708,0.0
7352,70013709,0.0
7353,70013710,0.0
7354,70013711,0.0
7355,70013713,3.0
7356,70013714,0.0
7357,70013715,0.0
7358,70013716,0.0
7359,70013718,0.0
7360,70013720,17.0
7361,70013727,0.0
7362,70013728,0.0
7363,70013729,0.0
7364,70013735,0.0
7365,70013736,0.0
7366,70013738,0.0
7367,70013741,0.0
7368,70013742,0.0
7369,70013743,0.0
7370,70013744,0.0
7371,70013745,0.0
7372,70013746,0.0
7373,70013755,0.0
7374,70013760,0.0
7375,70013761,0.0
7376,70013762,0.0
7377,70013763,0.0
7378,70013764,0.0
7379,70013765,0.0
7380,70013766,0.0
7381,70013767,0.0
7382,70013768,0.0
7383,70013769,0.0
7384,70013771,0.0
7385,70013773,0.0
7386,70013774,0.0
7387,70013775,0.0
7388,70013779,3.0
7389,70013780,40.0
7390,70013787,0.0
7391,70013791,0.0
7392,70013792,0.0
7393,70013793,0.0
7394,70013794,0.0
7395,70013795,0.0
7396,70013801,0.0
7397,70013804,99.0
7398,70013805,0.0
7399,70013806,0.0
7400,70013808,4.0
7401,70013809,7.0
7402,70013810,0.0
7403,70013811,0.0
7404,70013812,32.0
7405,70013813,47.0
7406,70013814,0.0
7407,70013815,0.0
7408,70013816,0.0
7409,70013819,0.0
7410,70013832,1.0
7411,70013833,3.0
7412,70013834,0.0
7413,70013835,12.0
7414,70013844,0.0
7415,70013845,0.0
7416,70013846,0.0
7417,70013847,0.0
7418,70013848,0.0
7419,70013849,0.0
7420,70013850,0.0
7421,70013851,0.0
7422,70013856,0.0
7423,70013857,0.0
7424,70013858,0.0
7425,70013861,46.0
7426,70013862,0.0
7427,70013863,1.0
7428,70013864,0.0
7429,70013865,0.0
7430,70013866,0.0
7431,70013870,0.0
7432,70013871,0.0
7433,70013872,0.0
7434,70013873,0.0
7435,70013875,0.0
7436,70013876,0.0
7437,70013878,0.0
7438,70013881,0.0
7439,70013882,0.0
7440,70013885,0.0
7441,70013886,0.0
7442,70013887,0.0
7443,70013892,0.0
7444,70013893,0.0
7445,70013895,0.0
7446,70013897,0.0
7447,70013899,14505.0
7448,70013900,0.0
7449,70013901,0.0
7450,70013902,2.0
7451,70013910,1617.0
7452,70013913,0.0
7453,70013920,16.0
7454,70013924,0.0
7455,70013927,0.0
7456,70013928,6.0
7457,70013930,0.0
7458,70013931,0.0
7459,70013933,300.0
7460,70013934,8.0
7461,70013936,0.0
7462,70013937,0.0
7463,70013938,0.0
7464,70013939,0.0
7465,70013944,0.0
7466,70013945,370.0
7467,70013946,300.0
7468,70013947,0.0
7469,70013948,0.0
7470,70013949,0.0
7471,70013951,0.0
7472,70013953,0.0
7473,70013954,0.0
7474,70013955,0.0
7475,70013961,0.0
7476,70013962,1000.0
7477,70013964,0.0
7478,70013965,0.0
7479,70013969,0.0
7480,70013970,0.0
7481,70013973,0.0
7482,70013974,0.0
7483,70013976,0.0
7484,70013978,0.0
7485,70013979,0.0
7486,70013983,1512.0
7487,70013986,0.0
7488,70013987,0.0
7489,70013990,0.0
7490,70013993,37.0
7491,70013996,0.0
7492,70013998,0.0
7493,70014000,0.0
7494,70014002,0.0
7495,70014008,0.0
7496,70014013,0.0
7497,70014014,0.0
7498,70014018,0.0
7499,70014019,0.0
7500,70014021,0.0
7501,70014022,0.0
7502,70014023,0.0
7503,70014024,0.0
7504,70014027,0.0
7505,70014032,0.0
7506,70014034,0.0
7507,70014037,0.0
7508,70014040,0.0
7509,70014041,0.0
7510,70014042,0.0
7511,70014045,6.0
7512,70014046,132.0
7513,70014050,0.0
7514,70014051,0.0
7515,70014053,0.0
7516,70014054,0.0
7517,70014060,0.0
7518,70014061,0.0
7519,70014062,0.0
7520,70014063,0.0
7521,70014068,336.0
7522,70014070,0.0
7523,70014071,0.0
7524,70014085,0.0
7525,70014086,0.0
7526,70014087,0.0
7527,70014088,0.0
7528,70014089,0.0
7529,70014091,812.0
7530,70014094,0.0
7531,70014095,24.0
7532,70014096,20.0
7533,70014097,10.0
7534,70014098,20.0
7535,70014104,0.0
7536,70014107,0.0
7537,70014110,0.0
7538,70014115,0.0
7539,70014116,0.0
7540,70014117,0.0
7541,70014120,450.0
7542,70014121,0.0
7543,70014122,0.0
7544,70014123,0.0
7545,70014125,20.0
7546,70014128,0.0
7547,70014129,0.0
7548,70014130,0.0
7549,70014131,0.0
7550,70014133,0.0
7551,70014137,0.0
7552,70014139,0.0
7553,70014141,0.0
7554,70014143,0.0
7555,70014146,0.0
7556,70014150,0.0
7557,70014152,31.0
7558,70014153,0.0
7559,70014154,0.0
7560,70014158,0.0
7561,70014159,0.0
7562,70014160,0.0
7563,70014162,60.0
7564,70014164,0.0
7565,70014166,294.0
7566,70014167,0.0
7567,70014168,0.0
7568,70014169,0.0
7569,70014170,0.0
7570,70014171,0.0
7571,70014173,0.0
7572,70014175,75.0
7573,70014176,0.0
7574,70014180,0.0
7575,70014181,0.0
7576,70014182,0.0
7577,70014183,0.0
7578,70014184,0.0
7579,70014186,0.0
7580,70014188,0.0
7581,70014193,0.0
7582,70014195,0.0
7583,70014196,0.0
7584,70014197,0.0
7585,70014198,0.0
7586,70014199,0.0
7587,70014204,0.0
7588,70014205,0.0
7589,70014206,0.0
7590,70014207,0.0
7591,70014208,0.0
7592,70014209,0.0
7593,70014210,0.0
7594,70014211,0.0
7595,70014212,0.0
7596,70014218,0.0
7597,70014220,0.0
7598,70014223,0.0
7599,70014224,0.0
7600,70014226,0.0
7601,70014227,0.0
7602,70014229,0.0
7603,70014230,0.0
7604,70014233,0.0
7605,70014234,0.0
7606,70014235,0.0
7607,70014236,0.0
7608,70014237,0.0
7609,70014239,0.0
7610,70014241,0.0
7611,70014243,0.0
7612,70014244,0.0
7613,70014245,0.0
7614,70014246,0.0
7615,70014248,0.0
7616,70014249,0.0
7617,70014250,0.0
7618,70014251,0.0
7619,70014252,0.0
7620,70014254,0.0
7621,70014256,0.0
7622,70014257,0.0
7623,70014258,0.0
7624,70014259,0.0
7625,70014261,1.0
7626,70014262,0.0
7627,70014263,0.0
7628,70014264,0.0
7629,70014267,0.0
7630,70014268,0.0
7631,70014269,0.0
7632,70014270,0.0
7633,70014271,0.0
7634,70014272,1.0
7635,70014273,0.0
7636,70014274,0.0
7637,70014275,0.0
7638,70014277,0.0
7639,70014278,90.0
7640,70014279,0.0
7641,70014282,0.0
7642,70014284,0.0
7643,70014287,0.0
7644,70014288,0.0
7645,70014290,40.0
7646,70014291,0.0
7647,70014306,23.0
7648,70014308,0.0
7649,70014310,0.0
7650,70014311,0.0
7651,70014312,0.0
7652,70014315,0.0
7653,70014319,0.0
7654,70014320,0.0
7655,70014322,0.0
7656,70014324,475.0
7657,70014327,0.0
7658,70014328,0.0
7659,70014329,0.0
7660,70014330,0.0
7661,70014331,5.0
7662,70014333,0.0
7663,70014334,84.0
7664,70014335,5.0
7665,70014336,0.0
7666,70014337,0.0
7667,70014338,0.0
7668,70014339,0.0
7669,70014341,0.0
7670,70014342,0.0
7671,70014344,0.0
7672,70014345,0.0
7673,70014346,0.0
7674,70014347,6.0
7675,70014348,0.0
7676,70014351,0.0
7677,70014352,0.0
7678,70014353,0.0
7679,70014356,21.0
7680,70014359,0.0
7681,70014362,0.0
7682,70014363,0.0
7683,70014364,0.0
7684,70014365,0.0
7685,70014366,0.0
7686,70014367,1200.0
7687,70014368,0.0
7688,70014371,23088.0
7689,70014372,60.0
7690,70014374,0.0
7691,70014376,0.0
7692,70014377,0.0
7693,70014378,0.0
7694,70014379,0.0
7695,70014380,0.0
7696,70014381,0.0
7697,70014382,0.0
7698,70014383,0.0
7699,70014384,0.0
7700,70014385,0.0
7701,70014386,0.0
7702,70014387,0.0
7703,70014388,0.0
7704,70014389,0.0
7705,70014391,0.0
7706,70014393,0.0
7707,70014394,0.0
7708,70014395,0.0
7709,70014397,8.0
7710,70014407,0.0
7711,70014409,0.0
7712,70014410,0.0
7713,70014414,0.0
7714,70014419,0.0
7715,70014420,0.0
7716,70014421,0.0
7717,70014424,0.0
7718,70014425,0.0
7719,70014426,0.0
7720,70014427,0.0
7721,70014428,660.0
7722,70014430,5.0
7723,70014431,0.0
7724,70014433,0.0
7725,70014434,0.0
7726,70014438,0.0
7727,70014447,0.0
7728,70014448,0.0
7729,70014452,0.0
7730,70014453,0.0
7731,70014457,0.0
7732,70014458,0.0
7733,70014459,0.0
7734,70014466,0.0
7735,70014468,40.0
7736,70014469,40.0
7737,70014470,20.0
7738,70014472,20000.0
7739,70014473,0.0
7740,70014478,0.0
7741,70014479,0.0
7742,70014480,0.0
7743,70014482,0.0
7744,70014485,0.0
7745,70014487,0.0
7746,70014488,0.0
7747,70014491,0.0
7748,70014492,0.0
7749,70014493,0.0
7750,70014494,0.0
7751,70014499,0.0
7752,70014500,0.0
7753,70014501,2573.0
7754,70014502,0.0
7755,70014503,0.0
7756,70014505,0.0
7757,70014506,0.0
7758,70014519,0.0
7759,70014520,0.0
7760,70014522,0.0
7761,70014523,0.0
7762,70014524,0.0
7763,70014525,0.0
7764,70014530,0.0
7765,70014531,0.0
7766,70014533,0.0
7767,70014534,0.0
7768,70014535,0.0
7769,70014536,0.0
7770,70014537,0.0
7771,70014538,0.0
7772,70014539,0.0
7773,70014540,0.0
7774,70014541,0.0
7775,70014542,0.0
7776,70014544,0.0
7777,70014545,0.0
7778,70014546,0.0
7779,70014547,0.0
7780,70014548,0.0
7781,70014549,0.0
7782,70014550,0.0
7783,70014552,0.0
7784,70014553,0.0
7785,70014554,0.0
7786,70014555,0.0
7787,70014556,0.0
7788,70014557,0.0
7789,70014558,0.0
7790,70014559,0.0
7791,70014560,0.0
7792,70014561,0.0
7793,70014562,0.0
7794,70014563,0.0
7795,70014564,0.0
7796,70014566,0.0
7797,70014567,2128.0
7798,70014568,0.0
7799,70014569,0.0
7800,70014570,0.0
7801,70014571,0.0
7802,70014572,0.0
7803,70014573,0.0
7804,70014584,0.0
7805,70014585,0.0
7806,70014586,0.0
7807,70014587,0.0
7808,70014588,0.0
7809,70014589,0.0
7810,70014590,0.0
7811,70014591,0.0
7812,70014592,0.0
7813,70014593,0.0
7814,70014594,0.0
7815,70014595,1125.0
7816,70014596,760.0
7817,70014597,0.0
7818,70014598,0.0
7819,70014599,0.0
7820,70014602,12.0
7821,70014604,0.0
7822,70014605,0.0
7823,70014606,0.0
7824,70014607,0.0
7825,70014608,0.0
7826,70014609,0.0
7827,70014610,0.0
7828,70014611,0.0
7829,70014612,3.0
7830,70014614,0.0
7831,70014615,0.0
7832,70014616,0.0
7833,70014617,0.0
7834,70014618,710.0
7835,70014620,0.0
7836,70014621,0.0
7837,70014622,0.0
7838,70014623,4.0
7839,70014624,0.0
7840,70014625,0.0
7841,70014626,0.0
7842,70014627,0.0
7843,70014628,0.0
7844,70014629,0.0
7845,70014630,0.0
7846,70014631,0.0
7847,70014632,0.0
7848,70014633,0.0
7849,70014634,0.0
7850,70014635,0.0
7851,70014636,0.0
7852,70014637,0.0
7853,70014638,0.0
7854,70014658,0.0
7855,70014660,60.0
7856,70014662,0.0
7857,70014663,0.0
7858,70014664,0.0
7859,70014665,0.0
7860,70014666,0.0
7861,70014667,0.0
7862,70014668,0.0
7863,70014669,0.0
7864,70014670,0.0
7865,70014671,0.0
7866,70014672,0.0
7867,70014674,0.0
7868,70014675,0.0
7869,70014678,0.0
7870,70014681,0.0
7871,70014684,0.0
7872,70014688,0.0
7873,70014689,0.0
7874,70014690,0.0
7875,70014691,400.0
7876,70014692,0.0
7877,70014693,0.0
7878,70014695,0.0
7879,70014696,0.0
7880,70014697,0.0
7881,70014698,0.0
7882,70014699,0.0
7883,70014700,0.0
7884,70014701,0.0
7885,70014702,9.0
7886,70014705,0.0
7887,70014706,0.0
7888,70014709,0.0
7889,70014710,94.0
7890,70014711,0.0
7891,70014712,0.0
7892,70014713,0.0
7893,70014714,0.0
7894,70014715,0.0
7895,70014716,0.0
7896,70014717,0.0
7897,70014718,0.0
7898,70014719,0.0
7899,70014720,0.0
7900,70014721,0.0
7901,70014722,0.0
7902,70014723,0.0
7903,70014726,0.0
7904,70014727,0.0
7905,70014728,0.0
7906,70014729,0.0
7907,70014730,0.0
7908,70014731,0.0
7909,70014732,0.0
7910,70014733,0.0
7911,70014734,0.0
7912,70014739,0.0
7913,70014745,36.0
7914,70014746,36.0
7915,70014747,0.0
7916,70014754,0.0
7917,70014756,0.0
7918,70014757,0.0
7919,70014759,0.0
7920,70014763,0.0
7921,70014764,0.0
7922,70014765,0.0
7923,70014766,352.0
7924,70014769,0.0
7925,70014770,0.0
7926,70014771,0.0
7927,70014772,0.0
