Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Ano
1600071799,70002808,CL CC 8245 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.3,2.1,H,3.175,1,AS_AGL_8245,AS_AGL_8245,,3638,KG,FALSE,13232040,5,19,2021
1600071799,70002808,CL CC 8245 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.3,2.1,H,3.175,1,41000314,GRAN BD 1/2 58-62 SE GR,,2404,KG,FALSE,13232040,6,19,2021
1600071799,70002808,CL CC 8245 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.3,2.1,H,3.175,1,90200594,QI COLA VORAMER PM-3,,432,KG,FALSE,13232040,8,19,2021
1600071633,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,79,ROL,TRUE,5/10/2021,5/13/2021,5/13/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.391,1,70000651,"RL CC 8295/000 500X2,0-10M 00",,79,ROL,FALSE,13160031,4,19,2021
1600071633,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,79,ROL,TRUE,5/10/2021,5/13/2021,5/13/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.391,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,13160031,3,19,2021
1600071633,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,79,ROL,TRUE,5/10/2021,5/13/2021,5/13/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.391,1,90300484,ME MANGA PP ABERTA 1 LADO 450MM 25MIC,,1.5,KG,FALSE,13160031,2,19,2021
1600071633,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,79,ROL,TRUE,5/10/2021,5/13/2021,5/13/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.391,1,90300607,ME CX (E) 527X527X500 17415-G,,9,CX,FALSE,13160031,1,19,2021
1600071804,70002823,CL CC 8245 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,5.47,1.823,H,3.656,1,41000314,GRAN BD 1/2 58-62 SE GR,,2952.47,KG,FALSE,13232047,6,19,2021
1600071804,70002823,CL CC 8245 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,5.47,1.823,H,3.656,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,984.98,KG,FALSE,13232047,7,19,2021
1600071804,70002823,CL CC 8245 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,5.47,1.823,H,3.656,1,90200594,QI COLA VORAMER PM-3,,530.56,KG,FALSE,13232047,8,19,2021
1600071804,70002823,CL CC 8245 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,5.47,1.823,H,3.656,1,AS_AGL_8245,AS_AGL_8245,,4468,KG,FALSE,13232047,5,19,2021
1600073299,70023886,CL CC 8224 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,4,CLD,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGLCI,4,1,H,1,1,90200594,QI COLA VORAMER PM-3,,393.2,KG,FALSE,13729666,2,19,2021
1600073299,70023886,CL CC 8224 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,4,CLD,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGLCI,4,1,H,1,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,786.4,KG,FALSE,13729666,3,19,2021
1600073299,70023886,CL CC 8224 1000X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,4,CLD,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGLCI,4,1,H,1,1,AS_AGL_8224,AS_AGL_8224,,1179.6,KG,FALSE,13729666,1,19,2021
1600071822,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/8/2021,5/12/2021,5/14/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,26.87,1,41000305,GRAN MD 2/6 65-75 SE GR,,16071.77,KG,FALSE,13232087,5,19,2021
1600071822,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/8/2021,5/12/2021,5/14/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,26.87,1,90200587,QI COLA A-5,,848.24,KG,FALSE,13232087,6,19,2021
1600071822,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/8/2021,5/12/2021,5/14/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,26.87,1,AS_AGL_8405,AS_AGL_8405 LOTE 2/6 + A-5,,16920,KG,FALSE,13232087,4,19,2021
1600071806,70002849,CL CC 8240 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,3.9,1.3,H,5.128,1,41000314,GRAN BD 1/2 58-62 SE GR,,3612.81,KG,FALSE,13232053,6,19,2021
1600071806,70002849,CL CC 8240 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,3.9,1.3,H,5.128,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,1548.35,KG,FALSE,13232053,7,19,2021
1600071806,70002849,CL CC 8240 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,3.9,1.3,H,5.128,1,90200587,QI COLA A-5,,772.85,KG,FALSE,13232053,8,19,2021
1600071806,70002849,CL CC 8240 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,20,CLD,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,3.9,1.3,H,5.128,1,AS_AGL_8240,"AS_AGL_8240 BD 0,5/1 + BD 1/2 + A-5",,5934,KG,FALSE,13232053,5,19,2021
1600075043,70002821,CL CC 8232 1220X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,2,CLD,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMEMBRL,5.28,1.76,H,0.379,1,70011920,CL CC 8232 1220X1100 01,,2,CLD,FALSE,13838425,4,20,2021
1600048005,70003736,"PL CC 8403/000 915X610X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000281,40,1280,PL,TRUE,5/17/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  6,0 mm",ZLIB,CNMLAMPL,439,439,H,2.916,1,70005513,BL CC 8403/ORT 915X610X250 NE,,30.239,BL,FALSE,9453859,1,20,2021
1600075078,70002821,CL CC 8232 1220X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,2,CLD,TRUE,5/17/2021,5/17/2021,5/18/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMEMBIN,5.28,1.76,H,0.379,1,70011920,CL CC 8232 1220X1100 01,,0.001,CLD,FALSE,13857996,4,20,2021
1600052231,70008927,"RL CC 8244/000 500X5,0 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820008738,30,7680,M,TRUE,5/12/2021,5/13/2021,5/14/2021,1,10,LAMINAR CILINDROS,ZLIB,CNMLAMMM,720,720,H,10.667,1,70002812,CL CC 8244 1000X1100 NE,,21.72,CLD,FALSE,10058341,4,19,2021
1600052231,70008927,"RL CC 8244/000 500X5,0 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820008738,30,7680,M,TRUE,5/12/2021,5/13/2021,5/14/2021,1,10,LAMINAR CILINDROS,ZLIB,CNMLAMMM,720,720,H,10.667,1,90301436,"ME TUBO CARTÃO 1000X76,6X4",,22,UN,FALSE,10058341,3,19,2021
1600063578,70005832,"PL CC 8004/S21 940X640X25,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820009790,10,323,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,1,10,"LAMINAR EM 25,8 mm  + LIXAR",ZLIB,CNMLAMLX,190,95,H,1.7,1,70005850,BL CC 8004/ORT 940X640X250 NE,,36.966,BL,FALSE,11624529,1,19,2021
1600066480,70002677,PL CC 8405/S21 940X640X100 NE,LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,268,PL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,LIXAR EM BRANCOS,ZLIB,CNMLAMLX,100,50,H,2.68,1,70010838,PL CC 8405/000 950X650X102 NE,,268,PL,FALSE,12220645,1,19,2021
1600072066,70024545,"PL CC 8405/S11 1000X500X7,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820011218,10,1300,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,1,10,"LAMINAR EM  7,4 mm  + LIXAR",ZLIB,CNMLAMLX,395,197.5,H,3.291,1,70005527,BL CC 8405/ORT 1000X500X210 NE,,46.987,BL,FALSE,13266701,1,19,2021
1600068068,70000699,"PL CC 8702/S21 950X650X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010670,10,167,PL,TRUE,5/6/2021,5/14/2021,5/14/2021,1,10,"LAMINAR EM  6,6 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.371,1,70005998,BL CC 8702/ORT 950X650X200 NE,,5.729,BL,FALSE,12476052,1,19,2021
1600066567,70004364,"PL CC 8245/000 1000X600X0,8 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,126,PL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,CORTAR FOLHAS,ZLIB,CNMSHT02,280,186.667,H,0.45,1,70008884,"RL CC 8245/000 1000X0,8 NE",,76.36,M,FALSE,12213694,1,20,2021
1600070599,70014930,"RL CI 5156/000 1000X1,7 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3823000471,10,3796.64,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAGEM,ZLIB,CNMLAMRL,277.3,277.3,H,13.691,1,70011908,CL CI 5156 1016X950 NE,,10.754,CLD,FALSE,12933411,1,20,2021
1600070954,70004002,"RL CC 8245/000 1000X1,2 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820010980,10,520,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR CILINDROS,ZLIB,CNMLAMRL,500,500,H,1.04,1,70002808,CL CC 8245 1000X1100 NE,,0.751,CLD,FALSE,12958734,1,20,2021
1600070954,70004002,"RL CC 8245/000 1000X1,2 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820010980,10,520,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR CILINDROS,ZLIB,CNMLAMRL,500,500,H,1.04,1,90301436,"ME TUBO CARTÃO 1000X76,6X4",,1,UN,FALSE,12958734,2,20,2021
1600074347,70023941,"PL CC 8003/S21 940X640X2,9 ZZ",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820010951,10,155,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  3,3 mm  + LIXAR",ZLIB,CNMLAMLX,465,232.5,H,0.333,1,70005845,BL CC 8003/ORT 940X640X250 NE,,2.164,BL,FALSE,13662754,1,20,2021
1600063568,70003676,"PL CC 8404/S11 1030X530X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000410,70,7236,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  6,3 mm  + LIXAR",ZLIB,CNMLAMLX,422,211,H,17.147,1,70005995,BL CC 8404/ORT 1035X535X210 NE,,221.59,BL,FALSE,11610521,2,20,2021
1600066560,70001921,"PL CC 8004/000 770X568X0,8 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,1500,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  0,8 mm",ZLIB,CNMLAMPL,1002,1002,H,1.497,1,70011985,BL CC 8004/000 770X568X250 NE,,4.952,BL,FALSE,12213986,1,20,2021
1600069146,70023840,"PL CI 5084/S11 1030x530x4,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,81,PL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,"LAMINAR EM  4,2 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.18,1,70023857,BL CI 5084/000 1030X530X210 NE,,1.62,BL,FALSE,12720885,1,20,2021
1600070924,70004520,"PL CC P050/S21 1270X765X3,5 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010848,10,209,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  3,9 mm  + LIXAR",ZLIB,CNMLAMLX,250,125,H,0.836,1,70003289,BL CC P050/000 1270X762X140,,6.033,BL,FALSE,12957629,1,20,2021
1600070927,70004519,"PL CC P050/S21 1270X765X3,2 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010848,20,66,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  3,6 mm  + LIXAR",ZLIB,CNMLAMLX,250,125,H,0.264,1,70003289,BL CC P050/000 1270X762X140,,1.755,BL,FALSE,12957628,1,20,2021
1600070929,70004413,"PL CC P050/000 1270X765X2,5 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010848,30,33,PL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  2,5 mm",ZLIB,CNMLAMPL,420,420,H,0.079,1,70003289,BL CC P050/000 1270X762X140,,0.596,BL,FALSE,12957626,1,20,2021
1600070941,70007621,"PL CC 8827/000 1000X500X14,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010927,30,336,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 14,0 mm",ZLIB,CNMLAMPL,439,439,H,0.765,1,70005531,BL CC 8827/ORT 1000X500X210 NE,,22.737,BL,FALSE,12956762,1,20,2021
1600071211,70004484,"PL CC P050/S21 1270X765X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820011111,10,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  3,4 mm  + LIXAR",ZLIB,CNMLAMLX,250,125,H,0.004,1,70003289,BL CC P050/000 1270X762X140,,0.025,BL,FALSE,13111134,1,20,2021
1600071214,70004415,"PL CC P050/S21 1270X765X5,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820011111,20,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  5,4 mm  + LIXAR",ZLIB,CNMLAMLX,250,125,H,0.004,1,70003289,BL CC P050/000 1270X762X140,,0.041,BL,FALSE,13111229,1,20,2021
1600071218,70004399,"PL CC P050/S21 1270X765X10,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820011111,30,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 10,6 mm  + LIXAR",ZLIB,CNMLAMLX,200,100,H,0.005,1,70003289,BL CC P050/000 1270X762X140,,0.078,BL,FALSE,13111422,1,20,2021
1600071291,70005079,"PL CC 8403/S21 940X640X9,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820011005,10,2000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  9,5 mm  + LIXAR",ZLIB,CNMLAMLX,350,175,H,5.714,1,70012041,BL CC 8403/ORT  940X640X250 NE,,77.694,BL,FALSE,13094573,1,20,2021
1600072540,70001901,"PL CC 8405/000 878X578X0,8 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,10000,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  0,8 mm",ZLIB,CNMLAMPL,1002,1002,H,9.98,1,70012033,BL CC 8405/ORT 878X578X250 NE,,32.435,BL,FALSE,13428714,1,20,2021
1600073283,70000098,"PL CC 8405/S21 940X640X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010980,30,167,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  6,6 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.371,1,70005847,BL CC 8405/ORT 940X640X250 NE,,4.507,BL,FALSE,13538842,1,20,2021
1600073285,70000098,"PL CC 8405/S21 940X640X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010980,40,334,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  6,6 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.742,1,70005847,BL CC 8405/ORT 940X640X250 NE,,9.014,BL,FALSE,13538843,1,20,2021
1600073295,70000547,"PL CC 8003/S11 940X640X2,9 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010952,10,33,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR + LIXAR EM 2,9 MM",ZLIB,CNMLAMLX,450,450,H,0.073,1,70005845,BL CC 8003/ORT 940X640X250 NE,,0.406,BL,FALSE,13626420,1,20,2021
1600054954,70003879,"PL CC 8405/000 1030X530X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820009027,10,1667,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM 3,0",ZLIB,CNMLAMPL,620,620,H,2.689,1,70000664,BL CC 8405/000 1030X530X210 NE,,24.101,BL,FALSE,10358332,1,20,2021
1600064048,70000262,"PL CC 8405/S11 940X640X2,9 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,2500,PL,TRUE,4/22/2021,4/30/2021,4/30/2021,1,10,"LAMINAR EM  3,1 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,5.556,1,70005847,BL CC 8405/ORT 940X640X250 NE,,31.625,BL,FALSE,11654932,1,17,2021
1600068061,70000296,"PL CC 8405/S21 940X640X9,7 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,2000,PL,TRUE,4/22/2021,4/30/2021,4/30/2021,1,10,"LAMINAR EM 10,25mm  + LIXAR",ZLIB,CNMLAMLX,500,250,H,4,1,70005847,BL CC 8405/ORT 940X640X250 NE,,85.221,BL,FALSE,12476484,1,17,2021
1600069544,70006886,"RL CC 8245/000 900X0,8 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,121.3,M,TRUE,4/27/2021,4/30/2021,5/1/2021,1,10,"LAMINAR CILINDROS (0,8 mm)",ZLIB,CNMLAMRL,480,480,H,0.253,1,70002817,CL CC 8245 915X1100 NE,,0.108,CLD,FALSE,12779920,1,17,2021
1600073159,70002684,"PL CC 8810/000 1030X530X10,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,500,PL,TRUE,5/10/2021,5/13/2021,5/14/2021,1,10,"LAMINAR EM 10,0 mm",ZLIB,CNMLAMPL,336,336,H,1.488,1,70000675,BL CC 8810/000 1030X530X210 NE,,23.995,BL,FALSE,13493466,1,19,2021
1600074438,70003736,"PL CC 8403/000 915X610X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000269,30,2560,PL,TRUE,5/17/2021,5/20/2021,5/21/2021,1,10,"LAMINAR EM  6,0 mm",ZLIB,CNMLAMPL,439,439,H,5.831,1,70005513,BL CC 8403/ORT 915X610X250 NE,,60.478,BL,FALSE,13662858,1,20,2021
1600074864,70014299,"PL CC 0086/S21 2000X900X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010965,10,15,PL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,Lixagem,ZLIB,CNMLAMLX,75,18.75,H,0.2,1,70005013,"PL CC 0086/000 2000X900X8,4 NE",,10,PL,FALSE,13736572,1,19,2021
1600074864,70014299,"PL CC 0086/S21 2000X900X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010965,10,15,PL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,Lixagem,ZLIB,CNMLAMLX,75,18.75,H,0.2,1,70014306,"PL CC 0086/2SK 2000X900X6,0 MK",,4,PL,FALSE,13736572,2,19,2021
1600074864,70014299,"PL CC 0086/S21 2000X900X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010965,10,15,PL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,Lixagem,ZLIB,CNMLAMLX,75,18.75,H,0.2,1,70011883,"PL CC 0086/S21 3000X900X8,0 NE",,2,PL,FALSE,13736572,3,19,2021
1600071917,70023857,BL CI 5084/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,1.62,BL,TRUE,5/8/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,18,9,H,0.09,1,AS_AGL_5084,AS_AGL_5084,,42.77,KG,FALSE,13224658,1,20,2021
1600071917,70023857,BL CI 5084/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,1.62,BL,TRUE,5/8/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,18,9,H,0.09,1,90200587,QI COLA A-5,,5.24,KG,FALSE,13224658,4,20,2021
1600071917,70023857,BL CI 5084/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,1.62,BL,TRUE,5/8/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,18,9,H,0.09,1,41000314,GRAN BD 1/2 58-62 SE GR,,24.38,KG,FALSE,13224658,2,20,2021
1600071917,70023857,BL CI 5084/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,1.62,BL,TRUE,5/8/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,18,9,H,0.09,1,42000021,"REGRAN CI EVA 0,5/4 HD GR",,13.16,KG,FALSE,13224658,3,20,2021
1600072515,70004797,BL CI 5608/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,300,BL,TRUE,5/8/2021,5/10/2021,5/11/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20,10,H,15,1,AS_AGL_5608,AS_AGL_5608_B,,11580,KG,FALSE,13393502,1,19,2021
1600072515,70004797,BL CI 5608/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,300,BL,TRUE,5/8/2021,5/10/2021,5/11/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20,10,H,15,1,90200587,QI COLA A-5,,1195.36,KG,FALSE,13393502,2,19,2021
1600072515,70004797,BL CI 5608/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,300,BL,TRUE,5/8/2021,5/10/2021,5/11/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20,10,H,15,1,42000019,REGRAN CI TRW 0/4 GR,,2091.88,KG,FALSE,13393502,4,19,2021
1600072515,70004797,BL CI 5608/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,300,BL,TRUE,5/8/2021,5/10/2021,5/11/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20,10,H,15,1,41000304,GRAN MD 2/4 65-75 SE-FA GR,,6238.26,KG,FALSE,13393502,3,19,2021
1600072515,70004797,BL CI 5608/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,300,BL,TRUE,5/8/2021,5/10/2021,5/11/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20,10,H,15,1,42000021,"REGRAN CI EVA 0,5/4 HD GR",,2091.88,KG,FALSE,13393502,5,19,2021
1600069749,70006886,"RL CC 8245/000 900X0,8 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),,0,121.3,M,TRUE,4/28/2021,4/30/2021,5/1/2021,1,10,"LAMINAR CILINDROS (0,8 mm)",ZLIB,CNMLAMRL,480,480,H,0.253,1,70002544,"RL CC 8245/000 1222X0,8-400M BS",,0.108,ROL,FALSE,12824197,1,17,2021
1600070142,70003676,"PL CC 8404/S11 1030X530X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000410,60,7236,PL,TRUE,4/29/2021,4/30/2021,5/1/2021,1,10,"LAMINAR EM  6,3 mm",ZLIB,CNMLAMPL,422,211,H,17.147,1,70005995,BL CC 8404/ORT 1035X535X210 NE,,221.59,BL,FALSE,12907212,2,17,2021
1600071389,70002970,CL CC 8249 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,8,CLD,TRUE,5/3/2021,5/3/2021,5/4/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.32,2.107,H,1.266,1,AS_AGL_8249,AS_AGL_8249,,2365.6,KG,FALSE,13120443,1,18,2021
1600071389,70002970,CL CC 8249 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,8,CLD,TRUE,5/3/2021,5/3/2021,5/4/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.32,2.107,H,1.266,1,41000266,"GRAN MD 0,5/2 75-85 HU SA CMP(A)",,1449.6,KG,FALSE,13120443,2,18,2021
