,semana,of,descricao material,descricao consumo,ct
446,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
447,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
448,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
449,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
450,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
451,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
452,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
453,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
454,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
455,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
456,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
457,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
458,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
459,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
460,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
461,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
462,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
463,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
464,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
465,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
466,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
467,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
468,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
469,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
470,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
471,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
472,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
473,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
474,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
475,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
476,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
477,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
478,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
479,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
480,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
481,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
482,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
483,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
484,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
485,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
486,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
487,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
488,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
489,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
490,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
491,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
492,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
493,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
494,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
495,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
496,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
497,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
498,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
499,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
500,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
501,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
502,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
503,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
504,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
505,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
506,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
507,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
508,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
509,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
510,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
511,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
512,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
513,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
514,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
515,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
516,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
517,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
518,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
519,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
520,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
521,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
522,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
523,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
524,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
525,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
526,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
527,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
528,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
529,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
530,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
531,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
532,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
533,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
534,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
535,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
536,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
537,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
538,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
539,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
540,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
541,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
542,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
543,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
544,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
545,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
546,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
547,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
548,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
549,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
550,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
551,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
552,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
553,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
554,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
555,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
556,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
557,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
558,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
559,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
560,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
561,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
562,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
563,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
564,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
565,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
566,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
567,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
568,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
569,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
570,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
571,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
572,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
573,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
574,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
575,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
576,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
577,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
578,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
579,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
580,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
581,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
582,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
583,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
584,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
585,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
586,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
587,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
588,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
589,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
590,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
591,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
592,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
593,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
594,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
595,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
596,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
597,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
598,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
599,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
600,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
601,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
602,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
603,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
604,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
605,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
606,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
607,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
608,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
609,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
610,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
611,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
612,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
613,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
614,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
615,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
616,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
617,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
618,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
619,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
620,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
621,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
622,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
623,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
624,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
625,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
626,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
627,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
628,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
629,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
630,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
631,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
632,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
633,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
634,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
635,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
636,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
637,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
638,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
639,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
640,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
641,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
642,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
643,17,1600058981,"PL CC 0084/S22 1830X635X3,1 NE","PL CC 0084/000 1830X635X3,6 NE",CNMLAMLX
644,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
645,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
646,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
647,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
648,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
649,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
650,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
651,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
652,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
653,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
654,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
655,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
656,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
657,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
658,17,1600068224,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/ORT 1035X535X210 NE,CNMLAMLX
659,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
660,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
661,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
662,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
663,17,1600069797,"PL CC 8404/S11 1030X530X6,0 NE",BL CC 8404/000 1030X530X210 NE,CNMLAMLX
