Sum Quantity,,,
MaterialKey,MaterialName,Lot,Total
70007521,BL CC 8749 000 1035X535X210 NE,160423,1
70007521,BL CC 8749 000 1035X535X210 NE,160424,0
70007521,BL CC 8749 000 1035X535X210 NE,160425,1
70007521,BL CC 8749 000 1035X535X210 NE,160426,1
70007521,BL CC 8749 000 1035X535X210 NE,160427,1
70007521,BL CC 8749 000 1035X535X210 NE,160428,1
70007521,BL CC 8749 000 1035X535X210 NE,20062020,0
70007521,BL CC 8749 000 1035X535X210 NE,INV2410020,2
70007522,"PL CC 8004 000 915X610X6,8 NE",2000874706,0
70007524,"PL CC 8004 000 915X610X6,8 01",2000874706,0
70007527,"RL CC 8244 000 500X8,0-10M 01",2000110006,0
70007528,"RL CC 8244 000 500X10,0-10M 01",2000110007,0
70007532,"PL CR VC95 000 915X915X1,0 NE",2000149802,0
70007533,"PL CR WI02 000 915X915X1,5 NE",2000395701,0
70007533,"PL CR WI02 000 915X915X1,5 NE",2000395702,0
70007533,"PL CR WI02 000 915X915X1,5 NE",2000575901,0
70007533,"PL CR WI02 000 915X915X1,5 NE",2000793301,0
70007533,"PL CR WI02 000 915X915X1,5 NE",2000901401,0
70007534,"PL CR WI02 000 915X915X1,0 NE",2000439401,0
70007544,"PL CR NL76 000 915X915X20,0 NE",2000439403,0
70007545,"PL CR NL76 000 915X100X20,0 NE",2000439403,0
70007546,"RL CR H160 000 1000X4,0 NE",2000026801,0
70007546,"RL CR H160 000 1000X4,0 NE",2000421101,0
70007547,"RL CI 5017 PM1 1000X6,0 NE",2000397401,0
70007548,"RL CR 1028 000 1000X4,0 NE",2000795101,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000090702,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000332403,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000459407,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000779803,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000807903,0
70007550,"RL CI 5351 000 1040X2,0 NE",2000821317,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000094401,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000141702,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000247101,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000332404,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000389105,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000459408,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000706303,0
70007551,"RL CI 5351 000 1040X3,0 NE",2000855401,0
70007551,"RL CI 5351 000 1040X3,0 NE",AJUSTEAPA,0
70007552,"RL CR RU14 PTS 1000X1,0 NE",2000725001,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000194501,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000194502,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000194503,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000604412,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000604415,0
70007554,"RL CI 5173 000 1000X12,0 NE",2000755903,0
70007555,RL CI 5173 000 1000X8 4 NE,2000194501,0
70007555,RL CI 5173 000 1000X8 4 NE,2000194502,0
70007555,RL CI 5173 000 1000X8 4 NE,2000194503,0
70007555,RL CI 5173 000 1000X8 4 NE,2000604412,0
70007555,RL CI 5173 000 1000X8 4 NE,2000604415,0
70007555,RL CI 5173 000 1000X8 4 NE,2000755903,0
70007555,RL CI 5173 000 1000X8 4 NE,AJ_MDM,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000099803,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000452404,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000452405,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000506801,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000568601,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000568602,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000699301,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000699305,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000753711,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000755103,0
70007558,"RL CI 5400 000 1000X12,0 NE",2000820901,0
70007559,RL CI 5400 000 1000X8 4 NE,2000099803,0
70007559,RL CI 5400 000 1000X8 4 NE,2000452404,0
70007559,RL CI 5400 000 1000X8 4 NE,2000452405,0
70007559,RL CI 5400 000 1000X8 4 NE,2000506801,0
70007559,RL CI 5400 000 1000X8 4 NE,2000568601,0
70007559,RL CI 5400 000 1000X8 4 NE,2000568602,0
70007559,RL CI 5400 000 1000X8 4 NE,2000699301,0
70007559,RL CI 5400 000 1000X8 4 NE,2000699305,300
70007559,RL CI 5400 000 1000X8 4 NE,2000753711,0
70007559,RL CI 5400 000 1000X8 4 NE,2000755103,0
70007559,RL CI 5400 000 1000X8 4 NE,2000820901,0
70007559,RL CI 5400 000 1000X8 4 NE,519463,0
70007559,RL CI 5400 000 1000X8 4 NE,568445,0
70007559,RL CI 5400 000 1000X8 4 NE,578149,0
70007559,RL CI 5400 000 1000X8 4 NE,616934,0
70007559,RL CI 5400 000 1000X8 4 NE,666050,0
70007559,RL CI 5400 000 1000X8 4 NE,686703,0
70007561,BL CC 9431 000 950x650X210 FR,2000380301,0
70007561,BL CC 9431 000 950x650X210 FR,2000926701,0
70007562,"PL CC 8004 S11 915X610X8,0 NE",2000102001,0
70007562,"PL CC 8004 S11 915X610X8,0 NE",2000517802,0
70007562,"PL CC 8004 S11 915X610X8,0 NE",2000784804,0
70007569,"RL CC 8210 000 1000X1,8-10M 54",2000647201,0
70007569,"RL CC 8210 000 1000X1,8-10M 54",2001124401,70
70007570,"PL CC 8003 000 915X610X1,5 22",2000879701,800
70007571,"PL CC 8003 000 915X610X3,0 57",2000279803,0
70007571,"PL CC 8003 000 915X610X3,0 57",2000879702,800
70007574,"PL CC 8003 000 915X610X10,0 21",2000560801,0
70007574,"PL CC 8003 000 915X610X10,0 21",2000879703,240
70007576,"PL CC 8003 000 915X610X25,0 07",2000879704,96
70007580,"RL CR S112 000 1000X5,0 NE",2000064301,0
70007580,"RL CR S112 000 1000X5,0 NE",2000249801,0
70007580,"RL CR S112 000 1000X5,0 NE",2000374302,0
70007580,"RL CR S112 000 1000X5,0 NE",2000379902,0
70007580,"RL CR S112 000 1000X5,0 NE",2000606803,0
70007580,"RL CR S112 000 1000X5,0 NE",2000770602,0
70007580,"RL CR S112 000 1000X5,0 NE",2000843203,0
70007581,"PL CR S112 PT1 1000X1000X8,0 NE",2000055801,0
70007581,"PL CR S112 PT1 1000X1000X8,0 NE",2000690201,0
70007581,"PL CR S112 PT1 1000X1000X8,0 NE",2000806702,0
70007583,"PL CR RU04 000 1270X1040X1,0 NE",2000016602,0
70007583,"PL CR RU04 000 1270X1040X1,0 NE",2000085809,0
70007583,"PL CR RU04 000 1270X1040X1,0 NE",2000252901,0
70007584,"RL CC 8210 000 1000X2,8-10M 13",2000425901,0
70007585,"RL CC 8210 000 1000X4,8-10M 08",2000425902,0
70007586,"RL CC 8210 000 1000X10,0-10M 03",2000425903,0
70007588,"PL CC 8703 000 940X640X2,0 01",2000181901,0
70007589,"PL CR NL76 000 915X915X4,0 NE",2000402702,9
70007589,"PL CR NL76 000 915X915X4,0 NE",2000406201,0
70007589,"PL CR NL76 000 915X915X4,0 NE",2000491901,0
70007589,"PL CR NL76 000 915X915X4,0 NE",2000849601,0
70007591,"PL CR NL76 PR1 915X915X8,0 NE",2000682501,0
70007592,"PL CR 1521 000 1000X1000X2,5 NE",2000724503,0
70007592,"PL CR 1521 000 1000X1000X2,5 NE",2000733404,0
70007593,"PL CI 5025 000 940X640X2,5 NE",2000733401,0
70007594,"PL CR 1521 PA1 1000X1000X10,0 NE",2000621207,0
70007595,"PL CR 1521 PA1 1000X1000X12,0 NE",2000621208,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000021001,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000021401,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000297801,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000582601,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000582701,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000736501,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000736601,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000807101,0
70007596,"RL CR 1521 T01 1000X1,0 NE",2000849901,0
70007597,"RL CI 5057 000 1000X1,5 NE",2000004905,0
70007597,"RL CI 5057 000 1000X1,5 NE",2000682805,0
70007597,"RL CI 5057 000 1000X1,5 NE",2000866103,0
70007603,"RL CI 5080 000 1000X1,8-10M 12",2000150701,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000021201,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000395902,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000595601,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000736502,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000783801,0
70007613,"RL CR 1521 T01 1000X2,0 NE",2000849902,0
70007617,"RL CR 1049 000 1070X2,0 NE",2000788402,0
70007619,"RL CR NC60 PAL 1027X0,8 NE",2300022902,0
70007619,"RL CR NC60 PAL 1027X0,8 NE",2300025210,0
70007620,"PL CC 9426 S11 900X600X3,0 NE",160420,100
70007621,"PL CC 8827 000 1000X500X14,0 NE",,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000056008,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000118307,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000172708,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000285010,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000383110,23
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000522507,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000588309,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000690009,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000791707,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000874607,0
70007621,"PL CC 8827 000 1000X500X14,0 NE",2000977308,16
70007622,"RL CR 1028 000 1000X2,4 NE",2000658402,0
70007624,"RL CR S112 000 1000X1,5 NE",2000011701,0
70007624,"RL CR S112 000 1000X1,5 NE",2000302401,0
70007624,"RL CR S112 000 1000X1,5 NE",2000434001,0
70007624,"RL CR S112 000 1000X1,5 NE",2000527203,0
70007624,"RL CR S112 000 1000X1,5 NE",2000712801,0
70007624,"RL CR S112 000 1000X1,5 NE",2000751501,0
70007625,"RL CR 1521 000 1200X3,0 NE",2000791201,0
70007626,"PL CC 8405 PEK 1000X500X3,0 NE",2000325201,0
70007627,"PL CC 8405 PEK 1000X500X5,0 NE",2000325202,0
70007628,"PL CC 8405 PEK 1000X500X6,0 NE",2000325203,0
70007629,"PL CC 8003 PEK 940X640X12,0 NE",2000325205,0
70007630,"PL CC 8405 PEK 1000X500X3,0 00",2000325201,0
70007633,"PL CC 8405 PEK 1000X500X5,0 00",2000325202,0
70007634,"PL CC 8405 PEK 1000X500X6,0 00",2000325203,0
70007635,"PL CC 8003 PEK 940X640X12,0 00",2000325205,0
70007642,"PL CC 8002 000 915X610X6,0 13",2000521401,0
70007642,"PL CC 8002 000 915X610X6,0 13",2000832401,0
70007642,"PL CC 8002 000 915X610X6,0 13",2000832602,3500
70007643,"RL CC 8245 000 1220X3,2-28M 01",2000139303,0
70007645,"PL CR 1237 S21 1000X1000X13,0 NE",GOLIVE,11
70007646,"RL CC 8245 000 1220X6,4-14M 01",2000139304,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",2000275604,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",AJ_MDM,51
70007647,"PL CC 8244 000 3050X915X16,0 NE",INV211120,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",LAMR091220,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",LAMR100920,0
70007647,"PL CC 8244 000 3050X915X16,0 NE",LAMR101220,0
70007648,"RL CC 8245 000 1220X1,6-56M 03",2000139302,0
70007653,"PL CR RU04 000 1000X1000X3,0 SE",2000403703,0
70007653,"PL CR RU04 000 1000X1000X3,0 SE",2000821337,0
70007654,"RL CC 8245 000 1220X1,0-90M 02",2000139301,0
70007661,"PL CC 8004 S11 915X610X6,0 NE",2000784803,0
70007662,"PL CC 8004 S11 915X610X15,0 NE",2000517804,0
70007663,"PL CC 8004 S11 915X610X20,0 NE",2000517805,0
70007663,"PL CC 8004 S11 915X610X20,0 NE",2000784806,0
70007663,"PL CC 8004 S11 915X610X20,0 NE",2001075904,0
70007665,"PL CC 8703 000 940X640X2,0 NE",2000181901,0
70007666,"PL CC 8809 2T6 1000X500X15,0 NE",2000480001,0
70007666,"PL CC 8809 2T6 1000X500X15,0 NE",2000678301,0
70007666,"PL CC 8809 2T6 1000X500X15,0 NE",2000871101,0
70007667,"PL CC 8872 000 950X650X60,0 NE",2000606405,0
70007668,"PL CC 8872 000 950X650X84,0 NE",2000856804,43
70007669,"PL CC 8872 S21 950X650X60,0 NE",2000606405,0
70007675,"RL ML C241 000 450X1,2-3M 04",EBAA231020,0
70007676,"PL CC 8512 000 940X640X5,0 NE",2000837402,0
70007677,"PL CC 8512 000 940X640X12,0 NE",2000050902,0
70007677,"PL CC 8512 000 940X640X12,0 NE",2000150102,0
70007677,"PL CC 8512 000 940X640X12,0 NE",2000562402,0
70007677,"PL CC 8512 000 940X640X12,0 NE",2000837404,0
70007678,"PL CC 8006 000 940X640X3,0 NE",2000870201,0
70007679,"PL CC 8006 000 940X640X4,0 NE",2000870202,0
70007685,"RL CR 1049 PT1 1092X4,0-16M NE",2000259801,0
70007685,"RL CR 1049 PT1 1092X4,0-16M NE",2000527303,0
70007685,"RL CR 1049 PT1 1092X4,0-16M NE",2000647701,2
70007685,"RL CR 1049 PT1 1092X4,0-16M NE",21112020,0
70007686,"RL CR 1049 PT1 1092X8,0 NE",2000417402,0
70007686,"RL CR 1049 PT1 1092X8,0 NE",2000473502,0
70007686,"RL CR 1049 PT1 1092X8,0 NE",2000581702,0
70007687,"RL CR 1049 PT1 1092X8,0-8M NE",2000417402,0
70007687,"RL CR 1049 PT1 1092X8,0-8M NE",2000473502,0
70007687,"RL CR 1049 PT1 1092X8,0-8M NE",2000581702,1
70007688,"RL CR 1049 PT1 55X8,0-8M NE",2000417402,0
70007688,"RL CR 1049 PT1 55X8,0-8M NE",2000473502,0
70007688,"RL CR 1049 PT1 55X8,0-8M NE",2000581702,0
70007689,"PL CR S112 PT1 1000X1000X2,0 NE",2000664501,0
70007691,"RL CI 5700 000 1250X12,0 NE",,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000093502,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000212802,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000352601,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000888401,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000888402,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000903201,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000918802,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000918805,0
70007691,"RL CI 5700 000 1250X12,0 NE",2000918806,0
70007692,"PL CR S112 PV1 1270X1040X25,0 NE",2000065701,0
70007692,"PL CR S112 PV1 1270X1040X25,0 NE",2000465902,0
70007692,"PL CR S112 PV1 1270X1040X25,0 NE",2000479001,0
70007692,"PL CR S112 PV1 1270X1040X25,0 NE",2000664303,0
70007692,"PL CR S112 PV1 1270X1040X25,0 NE",2000744601,0
70007694,"PL CR 1523 000 1000X1000X8,5 NE",2000296508,0
70007694,"PL CR 1523 000 1000X1000X8,5 NE",2000595207,0
70007697,"RL CC 8224 000 1372X1,5-145M NE",2000200101,0
70007697,"RL CC 8224 000 1372X1,5-145M NE",2000267202,0
70007698,"RL CC 8210 000 1000X2,0-10M 22",2000397801,0
70007698,"RL CC 8210 000 1000X2,0-10M 22",2000612801,0
70007698,"RL CC 8210 000 1000X2,0-10M 22",2300032207,0
70007701,"RL CC 8224 000 1372X1,5-145M 01",2000200101,0
70007701,"RL CC 8224 000 1372X1,5-145M 01",2000267202,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000162104,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000440401,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000441601,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000566210,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000715401,0
70007703,"PL CR N650 PTH 1270X1040X2,0 NE",2000805101,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000162104,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000440401,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000441601,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000566210,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000715401,0
70007704,"PL CR N650 PTH 1040X632X2,0 NE",2000805101,0
70007708,"RL CC 8245 000 1000X6,0-10M 06",2000711507,0
70007710,"RL CC 8245 000 1220X3,0-51M 22",2000738801,0
70007714,"RL CI 5173 000 1000X2,0-10M 03",2000241903,0
70007717,"PL CR 1049 000 1270X1040X12,0 NE",2000534501,0
70007717,"PL CR 1049 000 1270X1040X12,0 NE",LAMB180620,2
70007718,"PL CR 1177 000 1000X1000X2,5 NE",2000412601,0
70007718,"PL CR 1177 000 1000X1000X2,5 NE",2000513201,0
70007718,"PL CR 1177 000 1000X1000X2,5 NE",2000620901,0
70007718,"PL CR 1177 000 1000X1000X2,5 NE",2000689802,0
70007718,"PL CR 1177 000 1000X1000X2,5 NE",2000733409,0
70007719,"PL CR 1235 000 1000X1000X3,0 NE",2000374907,0
70007719,"PL CR 1235 000 1000X1000X3,0 NE",2000711501,0
70007722,"PL CC 8405 000 940X640X60,0 01",2000379104,0
70007725,"PL CC 8403 000 915X610X6,0 21",2000052401,0
70007725,"PL CC 8403 000 915X610X6,0 21",2000117401,0
70007725,"PL CC 8403 000 915X610X6,0 21",2000117501,0
70007725,"PL CC 8403 000 915X610X6,0 21",2000279901,0
70007725,"PL CC 8403 000 915X610X6,0 21",2000792201,0
70007726,"PL CC 8405 S21 940X640X20,0 04",2000055105,0
70007726,"PL CC 8405 S21 940X640X20,0 04",2000352903,0
70007726,"PL CC 8405 S21 940X640X20,0 04",2000608501,0
70007728,BL CC 8872 000 940X640X245 NE,2000079406,0
70007728,BL CC 8872 000 940X640X245 NE,2000141302,0
70007737,"PL CC 8403 000 915X610X12,0 11",2000052402,0
70007737,"PL CC 8403 000 915X610X12,0 11",2000117402,0
70007737,"PL CC 8403 000 915X610X12,0 11",2000117502,0
70007737,"PL CC 8403 000 915X610X12,0 11",2000279902,0
70007737,"PL CC 8403 000 915X610X12,0 11",2000792202,0
70007739,"RL CI 5790 000 1270X9,0 NE",,0
70007739,"RL CI 5790 000 1270X9,0 NE",2000383501,0
70007739,"RL CI 5790 000 1270X9,0 NE",2000819801,0
70007741,"PL CC 8004 000 915X610X20,0 KR",2000609007,0
70007742,RL CI 5790 000 1220X6 3 NE,2000383501,0
70007742,RL CI 5790 000 1220X6 3 NE,2000819801,100
70007742,RL CI 5790 000 1220X6 3 NE,618797,0
70007742,RL CI 5790 000 1220X6 3 NE,AI25072020,0
70007743,"RL CR DK53 000 1027X1,4 NE",2000316601,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2000313505,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300014301,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300021901,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300028401,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300028501,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300028701,0
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300041301,1680
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300041302,1680
70007745,"RL CC 8210 000 1000X1,8-10M PN",2300041303,1680
70007746,RL CI 5700 000 1000X20 10 NE,2000095902,0
70007746,RL CI 5700 000 1000X20 10 NE,2000095903,0
70007746,RL CI 5700 000 1000X20 10 NE,2000095904,0
70007746,RL CI 5700 000 1000X20 10 NE,2000095910,0
70007747,"RL CI 5700 000 1000X30,0 NE",2000095902,0
70007747,"RL CI 5700 000 1000X30,0 NE",2000095903,0
70007747,"RL CI 5700 000 1000X30,0 NE",2000095904,0
70007747,"RL CI 5700 000 1000X30,0 NE",2000095910,0
70007748,"PL CR S112 000 1270X500X30,0 NE",2000329402,0
70007748,"PL CR S112 000 1270X500X30,0 NE",2000744603,0
70007748,"PL CR S112 000 1270X500X30,0 NE",2000784808,0
70007749,"RL CR S112 000 1067X10,0-6M NE",2000797001,0
70007750,"PL CR S112 000 500X350X35,0 NE",2000548301,0
70007751,"PL CR S112 S21 500X350X35,0 NE",2000548301,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000095901,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000095907,50
70007754,RL CI 5700 T01 1000X15 7 NE,2000095908,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290401,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290403,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290404,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290405,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290406,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290407,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000290408,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000398501,0
70007754,RL CI 5700 T01 1000X15 7 NE,2000398503,120
70007754,RL CI 5700 T01 1000X15 7 NE,2001023402,270
70007754,RL CI 5700 T01 1000X15 7 NE,21112020,70
70007754,RL CI 5700 T01 1000X15 7 NE,666906,0
70007754,RL CI 5700 T01 1000X15 7 NE,699643,0
70007754,RL CI 5700 T01 1000X15 7 NE,711363,0
70007754,RL CI 5700 T01 1000X15 7 NE,GOLIVE,0
70007755,"RL CI 5700 T01 1000X22,0 NE",,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000095901,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000095907,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000095908,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290401,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290403,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290404,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290405,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290406,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290407,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000290408,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000398501,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2000398503,0
70007755,"RL CI 5700 T01 1000X22,0 NE",2001023402,60
70007759,"RL CC 8210 000 1000X1,8-30M 20",2000285101,0
70007759,"RL CC 8210 000 1000X1,8-30M 20",2000443602,0
70007759,"RL CC 8210 000 1000X1,8-30M 20",2000776903,0
70007760,"RL CC 8210 000 1000X1,8-10M 64",2000285102,0
70007760,"RL CC 8210 000 1000X1,8-10M 64",2000443603,0
70007760,"RL CC 8210 000 1000X1,8-10M 64",2000776906,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,2000095901,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,2000095907,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,2000095908,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,2000290401,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,2000290408,0
70007762,RL CI 5700 PPA 1000X15 7-10M PA,INV23.01,11
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000095902,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000095903,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000095904,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000095909,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000095910,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000716301,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000716302,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000716303,42
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000716304,0
70007763,RL CI 5700 2TI 1000X20 10-10M PA,2000716305,0
70007766,"PL CC P 8004 000 915X610X3,1 NE",2000581001,0
70007767,"PL CC P 8004 000 915X610X4,8 NE",2000581002,0
70007769,"PL CC 8003 000 915X610X8,0 DW",2000620805,0
70007774,"RL CR 1049 000 1092X5,0 NE",2000013501,0
70007774,"RL CR 1049 000 1092X5,0 NE",2000013502,0
70007774,"RL CR 1049 000 1092X5,0 NE",AJ,0
70007775,"RL CR 1049 000 1092X5,0-26M NE",2000013501,2
70007775,"RL CR 1049 000 1092X5,0-26M NE",2000013502,0
70007776,"RL CR 1049 000 51X5,0-26M NE",2000013501,0
70007776,"RL CR 1049 000 51X5,0-26M NE",2000013502,0
70007777,"RL CR 1049 000 51X5,0-26M 01",2000013501,0
70007777,"RL CR 1049 000 51X5,0-26M 01",2000013502,0
70007779,"PL CC 8821 3T3 1000X500X7,7 NE",2000371003,0
70007780,"PL CC 8821 3T3 1000X500X8,2 NE",2000371002,0
70007783,BL CR 1521 000 1000X500X152 NE,2000666118,0
70007783,BL CR 1521 000 1000X500X152 NE,SRCR171120,0
70007783,BL CR 1521 000 1000X500X152 NE,SRCR191120,0
70007786,"PL CC 8405 S21 940X640X44,0 NE",2000083603,0
70007786,"PL CC 8405 S21 940X640X44,0 NE",2000083605,0
70007786,"PL CC 8405 S21 940X640X44,0 NE",2000083606,0
70007786,"PL CC 8405 S21 940X640X44,0 NE",2000083607,0
70007786,"PL CC 8405 S21 940X640X44,0 NE",LAML010720,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192701,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192702,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192703,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192704,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192705,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192706,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192707,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000192708,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401701,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401702,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401703,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401704,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401706,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401707,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401708,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401709,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000401710,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554603,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554604,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554606,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554607,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554611,0
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554613,26
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554614,37
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554616,140
70007787,"PL CC 8405 000 940X640X46,0 NE",2000554618,31
